department,municipality,zika_confirmed_laboratory,zika_confirmed_clinic,zika_suspected,zika_total
PUTUMAYO,SAN FRANCISCO,0,0,0,0
PUTUMAYO,SAN MIGUEL,1,0,0,1
PUTUMAYO,SANTIAGO,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,0,0,1,1
PUTUMAYO,VILLAGARZON,1,0,0,1
SAN ANDRES,* SAN ANDRES. MUNICIPIO DESCONOCIDO,0,0,3,3
SAN ANDRES,SAN ANDRES,51,600,0,651
SAN ANDRES,PROVIDENCIA,2,30,0,32
AMAZONAS,* AMAZONAS. MUNICIPIO DESCONOCIDO,0,0,5,5
AMAZONAS,LETICIA,0,0,1,1
AMAZONAS,EL ENCANTO,0,0,0,0
AMAZONAS,LA CHORRERA,0,0,0,0
AMAZONAS,LA PEDRERA,0,0,0,0
AMAZONAS,LA VICTORIA,0,0,0,0
AMAZONAS,MIRITI - PARANA,0,0,0,0
AMAZONAS,PUERTO ALEGRIA,0,0,0,0
AMAZONAS,PUERTO ARICA,0,0,0,0
AMAZONAS,PUERTO NARIÑO,0,0,0,0
AMAZONAS,PUERTO SANTANDER,0,0,0,0
AMAZONAS,TARAPACA,0,0,0,0
GUAINIA,* GUAINIA. MUNICIPIO DESCONOCIDO,0,0,0,0
GUAINIA,INIRIDA,0,0,2,2
GUAINIA,BARRANCO MINAS,0,0,0,0
GUAINIA,MAPIRIPANA,0,0,0,0
GUAINIA,SAN FELIPE,0,0,0,0
GUAINIA,PUERTO COLOMBIA,0,0,0,0
GUAINIA,LA GUADALUPE,0,0,0,0
GUAINIA,CACAHUAL,0,0,0,0
GUAINIA,PANA PANA,0,0,0,0
GUAINIA,MORICHAL,0,0,0,0
GUAVIARE,* GUAVIARE. MUNICIPIO DESCONOCIDO,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,0,0,1,1
GUAVIARE,CALAMAR,0,0,0,0
GUAVIARE,EL RETORNO,1,0,0,1
GUAVIARE,MIRAFLORES,0,0,0,0
VAUPES,* VAUPES. MUNICIPIO DESCONOCIDO,0,0,0,0
VAUPES,MITU,0,0,0,0
VAUPES,CARURU,0,0,0,0
VAUPES,PACOA,0,0,0,0
VAUPES,TARAIRA,0,0,0,0
VAUPES,PAPUNAUA,0,0,0,0
VAUPES,YAVARATE,0,0,0,0
VICHADA,* VICHADA. MUNICIPIO DESCONOCIDO,0,0,0,0
VICHADA,PUERTO CARREÑO,0,0,0,0
VICHADA,LA PRIMAVERA,0,0,3,3
VICHADA,SANTA ROSALIA,0,0,0,0
VICHADA,CUMARIBO,0,0,0,0
